calendar_quarter,formation_date,next_formation_date,side,ticker,cik,filed_date,report_type,max_abs_shrink,leg_weight,signed_weight
2021Q1,2021-03-31,2021-06-30,long,FCX,831259,2021-02-16,10-K,0.283203125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,LEN,920760,2021-01-22,10-K,0.283203125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,EL,1001250,2021-02-05,10-Q,0.283447265625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,APTV,1521332,2021-02-08,10-K,0.2841796875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,JNJ,200406,2021-02-22,10-K,0.284423828125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,GD,40533,2021-02-09,10-K,0.28564453125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,IQV,1478242,2021-02-12,10-K,0.287109375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,GWW,277135,2021-02-24,10-K,0.28759765625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,TXN,97476,2021-02-05,10-K,0.288330078125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,WAT,1000697,2021-02-24,10-K,0.288330078125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,WY,106535,2021-02-19,10-K,0.289306640625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,AMD,2488,2021-01-29,10-K,0.29052734375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,EXPD,746515,2021-02-19,10-K,0.29150390625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ZTS,1555280,2021-02-16,10-K,0.29150390625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,TSLA,1318605,2021-02-08,10-K,0.2919921875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ANET,1596532,2021-02-19,10-K,0.29345703125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,BIIB,875045,2021-02-03,10-K,0.293701171875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,VRTX,875320,2021-02-11,10-K,0.294677734375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,CMS,811156,2021-02-11,10-K,0.294921875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ETR,65984,2021-02-26,10-K,0.29541015625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,EXC,1109357,2021-02-24,10-K,0.29541015625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,MLM,916076,2021-02-19,10-K,0.295654296875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ES,72741,2021-02-17,10-K,0.2958984375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,POOL,945841,2021-02-25,10-K,0.296142578125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,CHTR,1091667,2021-01-29,10-K,0.2984619140625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,GLW,24741,2021-02-12,10-K,0.298828125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,VICI,1705696,2021-02-18,10-K,0.298828125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,MA,1141391,2021-02-12,10-K,0.30126953125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,J,52988,2021-02-09,10-Q,0.30224609375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ADM,7084,2021-02-18,10-K,0.302734375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ORLY,898173,2021-02-26,10-K,0.302978515625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,MSCI,1408198,2021-02-12,10-K,0.3046875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,MOS,1285785,2021-02-22,10-K,0.30517578125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ADBE,796343,2021-03-31,10-Q,0.30712890625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,LRCX,707549,2021-02-02,10-Q,0.30712890625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,KO,21344,2021-02-25,10-K,0.30908203125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ATO,731802,2021-02-02,10-Q,0.31005859375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,DTE,936340,2021-02-19,10-K,0.31005859375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,MSI,68505,2021-02-12,10-K,0.310791015625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,MRNA,1682852,2021-02-26,10-K,0.3115234375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,SNA,91440,2021-02-11,10-K,0.3125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,CINF,20286,2021-02-25,10-K,0.313720703125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,CL,21665,2021-02-18,10-K,0.314697265625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,TRMB,864749,2021-02-26,10-K,0.316162109375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,WDC,106040,2021-02-09,10-Q,0.319091796875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,KMI,1506307,2021-02-05,10-K,0.320068359375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ALB,915913,2021-02-19,10-K,0.322265625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,PAYC,1590955,2021-02-18,10-K,0.32373046875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,CARR,1783180,2021-02-09,10-K,0.323974609375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ANSS,1013462,2021-02-24,10-K,0.325439453125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,LYB,1489393,2021-02-25,10-K,0.326171875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,VRSK,1442145,2021-02-23,10-K,0.327880859375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,TJX,109198,2021-03-31,10-K,0.32861328125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,MDLZ,1103982,2021-02-05,10-K,0.3330078125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,IP,51434,2021-02-19,10-K,0.3349609375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,ITW,49826,2021-02-12,10-K,0.33740234375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,LOW,60667,2021-03-22,10-K,0.341552734375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,NOW,1373715,2021-02-12,10-K,0.3447265625,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,NUE,73309,2021-02-26,10-K,0.354248046875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,MOH,1179929,2021-02-16,10-K,0.3544921875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,DPZ,1286681,2021-02-25,10-K,0.35595703125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,CHRW,1043277,2021-02-19,10-K,0.36865234375,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,CRWD,1535527,2021-03-18,10-K,0.382080078125,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,long,PLTR,1321655,2021-02-26,10-K,0.42138671875,0.010309278350515464,0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,MAA,912595,2021-02-18,10-K,-0.332122802734375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,NTAP,1002047,2021-03-01,10-Q,-0.327880859375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,EQR,906107,2021-02-18,10-K,-0.315185546875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,WELL,766704,2021-02-10,10-K,-0.3082275390625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,DOC,765880,2021-02-10,10-K,-0.306182861328125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,KIM,879101,2021-02-23,10-K,-0.2987823486328125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,VTR,740260,2021-02-23,10-K,-0.274688720703125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,UDR,74208,2021-02-18,10-K,-0.2733154296875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,TPL,1811074,2021-02-25,10-K,-0.25048828125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,PFG,1126328,2021-02-12,10-K,-0.2301025390625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,AIG,5272,2021-02-19,10-K,-0.21759033203125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,ARE,1035443,2021-02-01,10-K,-0.21588134765625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,INCY,879169,2021-02-09,10-K,-0.20440673828125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,MO,764180,2021-02-26,10-K,-0.19921875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,IBM,51143,2021-02-23,10-K,-0.1988525390625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,PCG,1004980,2021-02-25,10-K,-0.18902587890625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,FRT,34903,2021-02-11,10-K,-0.17510986328125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,PANW,1327567,2021-02-23,10-Q,-0.158203125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,DVN,1090012,2021-02-17,10-K,-0.141845703125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HAL,45012,2021-02-05,10-K,-0.1185302734375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,CAH,721371,2021-02-05,10-Q,0.113037109375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,PH,76334,2021-02-05,10-Q,0.12109375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,PGR,80661,2021-03-01,10-K,0.121337890625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,WFC,72971,2021-02-23,10-K,0.124755859375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,AVY,8818,2021-02-25,10-K,0.130126953125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,TEL,1385157,2021-01-28,10-Q,0.130859375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,WYNN,1174922,2021-02-26,10-K,0.1390380859375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,AMCR,1748790,2021-02-04,10-Q,0.140380859375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,BK,1390777,2021-02-25,10-K,0.145263671875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,NWSA,1564708,2021-02-05,10-Q,0.14697265625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HES,4447,2021-03-01,10-K,0.148193359375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,WBA,1618921,2021-03-31,10-Q,0.1484375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,EXE,895126,2021-03-01,10-K,0.149658203125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,WBD,1437107,2021-02-22,10-K,0.150390625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HUM,49071,2021-02-18,10-K,0.15087890625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,USB,36104,2021-02-23,10-K,0.1513671875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,LULU,1397187,2021-03-30,10-K,0.1514892578125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,STX,1137789,2021-01-28,10-Q,0.15234375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,ADI,6281,2021-02-17,10-Q,0.152587890625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,EMR,32604,2021-02-03,10-Q,0.153564453125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,COO,711404,2021-03-05,10-Q,0.15478515625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,CCL,815097,2021-01-26,10-K,0.155029296875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,KEY,91576,2021-02-22,10-K,0.155029296875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,TGT,27419,2021-03-10,10-K,0.156005859375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,TPR,1116132,2021-02-04,10-Q,0.15673828125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,ADP,8670,2021-02-01,10-Q,0.157470703125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,LVS,1300514,2021-02-05,10-K,0.158447265625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,IFF,51253,2021-02-22,10-K,0.15869140625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,FICO,814547,2021-01-28,10-Q,0.160400390625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HPE,1645590,2021-03-04,10-Q,0.160400390625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,TDG,1260221,2021-02-09,10-Q,0.161376953125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,NFLX,1065280,2021-01-28,10-K,0.161865234375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,DIS,1744489,2021-02-11,10-Q,0.162841796875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HSIC,1000228,2021-02-17,10-K,0.163330078125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,DRI,940944,2021-01-06,10-Q,0.16357421875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,CTVA,1755672,2021-02-11,10-K,0.165771484375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,BEN,38777,2021-02-02,10-Q,0.166015625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,GILD,882095,2021-02-25,10-K,0.1669921875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,AIZ,1267238,2021-02-19,10-K,0.16748046875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,BXP,1037540,2021-02-26,10-K,0.167724609375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HBANP,49196,2021-02-26,10-K,0.167724609375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,PFE,78003,2021-02-25,10-K,0.16796875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,NRG,1013871,2021-03-01,10-K,0.169189453125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,STT,93751,2021-02-19,10-K,0.169921875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HWM,4281,2021-02-16,10-K,0.170654296875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,BAC,70858,2021-02-24,10-K,0.1708984375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,DVA,927066,2021-02-12,10-K,0.1708984375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,MCHP,827054,2021-02-04,10-Q,0.1708984375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,SJM,91419,2021-02-25,10-Q,0.1708984375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,UBER,1543151,2021-03-01,10-K,0.1717529296875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,KHC,1637459,2021-02-17,10-K,0.171875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,ELV,1156039,2021-02-18,10-K,0.172119140625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HPQ,47217,2021-03-05,10-Q,0.1722412109375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,SYK,310764,2021-02-11,10-K,0.17236328125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,SMCI,1375365,2021-02-05,10-Q,0.1728515625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,LUV,92380,2021-02-08,10-K,0.173095703125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,CSCO,858877,2021-02-16,10-Q,0.17333984375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,ABBV,1551152,2021-02-19,10-K,0.174072265625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,EFX,33185,2021-02-25,10-K,0.174072265625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,RL,1037038,2021-02-04,10-Q,0.1746826171875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,CTAS,723254,2021-01-08,10-Q,0.17529296875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,META,1326801,2021-01-28,10-K,0.175537109375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,ROST,745732,2021-03-30,10-K,0.175537109375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,LW,1679273,2021-01-07,10-Q,0.17626953125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,FE,1031296,2021-02-18,10-K,0.1767578125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,GS,886982,2021-02-22,10-K,0.1767578125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,JCI,833444,2021-01-29,10-Q,0.177734375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,DUK,1326160,2021-02-25,10-K,0.177978515625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,ETN,1551182,2021-02-24,10-K,0.17822265625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,COR,1140859,2021-02-04,10-Q,0.1787109375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,INTU,896878,2021-02-23,10-Q,0.1787109375,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,PODD,1145197,2021-02-24,10-K,0.17919921875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,HUBB,48898,2021-02-11,10-K,0.179931640625,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,CAG,23217,2021-01-07,10-Q,0.18017578125,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,ESS,920522,2021-02-19,10-K,0.180419921875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,PKG,75677,2021-02-24,10-K,0.180419921875,0.010309278350515464,-0.010309278350515464
2021Q1,2021-03-31,2021-06-30,short,AMAT,6951,2021-02-25,10-Q,0.1806640625,0.010309278350515464,-0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,BRO,79282,2021-04-27,10-Q,0.2490234375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,PPL,922224,2021-05-06,10-Q,0.2490234375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,MMM,66740,2021-04-27,10-Q,0.249755859375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,CDW,1402057,2021-05-05,10-Q,0.250732421875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,AAPL,320193,2021-04-29,10-Q,0.251220703125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,AZO,866787,2021-06-11,10-Q,0.251708984375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,WST,105770,2021-04-30,10-Q,0.252197265625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,RVTY,31791,2021-05-11,10-Q,0.253173828125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,CMG,1058090,2021-04-29,10-Q,0.25341796875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,WRB,11544,2021-05-05,10-Q,0.25439453125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,EW,1099800,2021-04-28,10-Q,0.25537109375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,CBOE,1374310,2021-04-30,10-Q,0.255615234375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,LDOS,1336920,2021-05-04,10-Q,0.255615234375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,ITW,49826,2021-05-06,10-Q,0.255859375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,NEE,753308,2021-04-23,10-Q,0.255859375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,CFG,759944,2021-05-05,10-Q,0.256103515625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,AFL,4977,2021-04-29,10-Q,0.256591796875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,MOS,1285785,2021-05-04,10-Q,0.256591796875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,TJX,109198,2021-05-28,10-Q,0.2568359375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,ALL,899051,2021-05-05,10-Q,0.2569580078125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,INTC,50863,2021-04-23,10-Q,0.2578125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,DHI,882184,2021-04-26,10-Q,0.258056640625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,DPZ,1286681,2021-04-29,10-Q,0.258056640625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,YUM,1041061,2021-05-05,10-Q,0.25830078125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,HIG,874766,2021-04-27,10-Q,0.25927734375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,AKAM,1086222,2021-05-07,10-Q,0.259765625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,FTNT,1262039,2021-05-03,10-Q,0.259765625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,VICI,1705696,2021-04-29,10-Q,0.259765625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,BEN,38777,2021-05-04,10-Q,0.2607421875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,LKQ,1065696,2021-05-05,10-Q,0.2607421875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,DASH,1792789,2021-05-14,10-Q,0.260986328125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,TT,1466258,2021-05-05,10-Q,0.261474609375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,RTX,101829,2021-04-27,10-Q,0.2626953125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,HRL,48465,2021-06-01,10-Q,0.262939453125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,UPS,1090727,2021-05-05,10-Q,0.263427734375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,BF.A,14693,2021-06-21,10-K,0.2646484375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,CINF,20286,2021-04-28,10-Q,0.26513671875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,MDLZ,1103982,2021-04-28,10-Q,0.265869140625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,MDT,1613103,2021-06-25,10-K,0.2666015625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,BSX,885725,2021-05-06,10-Q,0.266845703125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,PGR,80661,2021-05-04,10-Q,0.267578125,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,ORCL,1341439,2021-06-21,10-K,0.26806640625,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,CTVA,1755672,2021-05-05,10-Q,0.2685546875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,KMX,1170010,2021-06-28,10-Q,0.26904296875,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,NEM,1164727,2021-04-29,10-Q,0.27099609375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,AME,1037868,2021-05-04,10-Q,0.271484375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,GEN,849399,2021-05-21,10-K,0.271484375,0.010309278350515464,0.010309278350515464
2021Q2,2021-06-30,2021-09-30,long,AIG,5272,2021-05-07,10-Q,0.27294921875,0.010309278350515464,0.010309278350515464
