calendar_quarter,ticker,side,formation_date,next_formation_date,start_trade_date,end_trade_date,max_abs_shrink,leg_weight,signed_weight,start_price,end_price,raw_return
2019Q4,COF,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2547607421875,0.010526315789473684,0.010526315789473684,92.0993194580078,45.28960418701172,-0.5082525641499308
2019Q4,AMT,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2548828125,0.010526315789473684,0.010526315789473684,187.79910278320312,180.9752197265625,-0.03633607911598047
2019Q4,CNC,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.255126953125,0.010526315789473684,0.010526315789473684,62.900001525878906,59.40999984741211,-0.05548492200005606
2019Q4,PSA,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.256103515625,0.010526315789473684,0.010526315789473684,160.07977294921875,152.7477569580078,-0.045802263809662125
2019Q4,IDXX,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2578125,0.010526315789473684,0.010526315789473684,263.9800109863281,242.2400054931641,-0.0823547412242891
2019Q4,EQR,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.25830078125,0.010526315789473684,0.010526315789473684,61.38218307495117,48.3386116027832,-0.21249767959932309
2019Q4,NEM,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.258544921875,0.010526315789473684,0.010526315789473684,34.895633697509766,37.93476104736328,0.08709190886739493
2019Q4,ABT,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2587890625,0.010526315789473684,0.010526315789473684,77.13433074951172,69.97736358642578,-0.09278575562323454
2019Q4,CSCO,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.259033203125,0.010526315789473684,0.010526315789473684,39.54841613769531,32.558773040771484,-0.17673635962027046
2019Q4,HD,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.259765625,0.010526315789473684,0.010526315789473684,186.9388427734375,160.28860473632812,-0.14256126571516448
2019Q4,TMUS,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.26025390625,0.010526315789473684,0.010526315789473684,73.59638977050781,80.23307037353516,0.090176714152993
2019Q4,SWK,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.260498046875,0.010526315789473684,0.010526315789473684,135.79476928710938,81.86344909667969,-0.39715314863419593
2019Q4,FAST,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.26171875,0.010526315789473684,0.010526315789473684,15.660961151123049,13.345166206359863,-0.1478705503714962
2019Q4,PLD,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.26214599609375,0.010526315789473684,0.010526315789473684,73.07817840576172,67.60546112060547,-0.07488852903214627
2019Q4,GL,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.263427734375,0.010526315789473684,0.010526315789473684,99.86534118652344,68.05768585205078,-0.31850544900321254
2019Q4,VRTX,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.263916015625,0.010526315789473684,0.010526315789473684,219.97999572753903,237.9499969482422,0.08168925161249785
2019Q4,FCX,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2640380859375,0.010526315789473684,0.010526315789473684,11.89719295501709,6.272678852081299,-0.47275976141615095
2019Q4,GEN,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.264404296875,0.010526315789473684,0.010526315789473684,12.93871784210205,16.383068084716797,0.2662049118504597
2019Q4,COO,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2646484375,0.010526315789473684,0.010526315789473684,80.11349487304688,68.87683868408203,-0.14025921858447432
2019Q4,TSCO,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.26611328125,0.010526315789473684,0.010526315789473684,16.564083099365234,15.25355339050293,-0.07911875960780024
2019Q4,NDAQ,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.266845703125,0.010526315789473684,0.010526315789473684,32.60993957519531,29.028976440429688,-0.10981201380359129
2019Q4,RSG,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2685546875,0.010526315789473684,0.010526315789473684,81.31958770751953,68.94092559814453,-0.15222239141075178
2019Q4,CMS,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.273681640625,0.010526315789473684,0.010526315789473684,51.257568359375,48.63676834106445,-0.051130010692971184
2019Q4,ENPH,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.273681640625,0.010526315789473684,0.010526315789473684,26.809999465942383,32.290000915527344,0.20440140092305437
2019Q4,SPGI,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2760009765625,0.010526315789473684,0.010526315789473684,243.1147003173828,220.0418701171875,-0.09490512161573961
2019Q4,TJX,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.277099609375,0.010526315789473684,0.010526315789473684,55.208255767822266,44.12495422363281,-0.2007544232297459
2019Q4,QCOM,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.278076171875,0.010526315789473684,0.010526315789473684,76.65911102294922,59.09827423095703,-0.22907696890373608
2019Q4,TEL,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.278564453125,0.010526315789473684,0.010526315789473684,85.58976745605469,56.97442626953125,-0.3343313346565141
2019Q4,FFIV,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.279052734375,0.010526315789473684,0.010526315789473684,139.0399932861328,106.62999725341795,-0.23309837167510328
2019Q4,AZO,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.2802734375,0.010526315789473684,0.010526315789473684,1213.8699951171875,846.0,-0.3030555138498775
2019Q4,FTNT,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.281005859375,0.010526315789473684,0.010526315789473684,21.56399917602539,20.233999252319336,-0.061676867674189784
2019Q4,WRB,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.28466796875,0.010526315789473684,0.010526315789473684,26.50422096252441,20.252222061157227,-0.23588691439779286
2019Q4,CDW,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.28564453125,0.010526315789473684,0.010526315789473684,131.4126434326172,86.03443145751953,-0.34531085282038076
2019Q4,ROK,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.28662109375,0.010526315789473684,0.010526315789473684,182.7144470214844,135.65330505371094,-0.25756661684360294
2019Q4,MKC,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.287109375,0.010526315789473684,0.010526315789473684,72.7500228881836,61.6456184387207,-0.1526378138262623
2019Q4,CME,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.287841796875,0.010526315789473684,0.010526315789473684,156.29583740234375,135.13108825683594,-0.13541466936847824
2019Q4,ITW,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.288818359375,0.010526315789473684,0.010526315789473684,154.38018798828125,122.80847930908205,-0.20450621994057783
2019Q4,APD,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.296630859375,0.010526315789473684,0.010526315789473684,199.77438354492188,171.541259765625,-0.1413250451750151
2019Q4,PEP,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.296875,0.010526315789473684,0.010526315789473684,111.94168853759766,98.76659393310548,-0.11769605029735708
2019Q4,CINF,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.29931640625,0.010526315789473684,0.010526315789473684,87.09459686279297,64.29638671875,-0.261763771407758
2019Q4,CTSH,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.30224609375,0.010526315789473684,0.010526315789473684,56.50249099731445,42.05644607543945,-0.25567093887173253
2019Q4,DAY,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.30419921875,0.010526315789473684,0.010526315789473684,,,
2019Q4,CDNS,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.305908203125,0.010526315789473684,0.010526315789473684,70.13999938964844,66.04000091552734,-0.0584544982862687
2019Q4,ORCL,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.3077392578125,0.010526315789473684,0.010526315789473684,48.76130294799805,44.07230758666992,-0.09616222450677225
2019Q4,AXON,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.30859375,0.010526315789473684,0.010526315789473684,72.23999786376953,70.7699966430664,-0.02034885470892811
2019Q4,PTC,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.310791015625,0.010526315789473684,0.010526315789473684,74.58000183105469,61.209999084472656,-0.17927061435140434
2019Q4,EXC,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.3297119140625,0.010526315789473684,0.010526315789473684,25.555952072143555,20.971702575683597,-0.1793808926984517
2019Q4,AME,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.3319091796875,0.010526315789473684,0.010526315789473684,95.89443969726562,69.12767791748047,-0.2791273598791192
2019Q4,ORLY,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.332275390625,0.010526315789473684,0.010526315789473684,29.160667419433597,20.06999969482422,-0.311744158453351
2019Q4,FDS,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.34588623046875,0.010526315789473684,0.010526315789473684,250.3874969482422,244.39195251464844,-0.023945063178746118
2019Q4,TECH,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.36376953125,0.010526315789473684,0.010526315789473684,53.83300018310547,46.11726379394531,-0.14332725954184522
2019Q4,IR,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.373046875,0.010526315789473684,0.010526315789473684,36.674415588378906,24.66174697875977,-0.32754901248993906
2019Q4,PCAR,long,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.50067138671875,0.010526315789473684,0.010526315789473684,42.73424530029297,32.9789924621582,-0.2282771760583283
2019Q4,AMAT,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.28179931640625,0.010526315789473684,-0.010526315789473684,57.570919036865234,43.32371139526367,-0.24747229816634397
2019Q4,ANET,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.27679443359375,0.010526315789473684,-0.010526315789473684,12.80437469482422,12.659375190734863,-0.01132421594534938
2019Q4,EA,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.23248291015625,0.010526315789473684,-0.010526315789473684,104.60557556152344,97.21070098876952,-0.07069292944528227
2019Q4,PCG,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.2298583984375,0.010526315789473684,-0.010526315789473684,10.752397537231444,8.835838317871094,-0.17824482518657236
2019Q4,UBER,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.2269287109375,0.010526315789473684,-0.010526315789473684,30.32999992370605,27.920000076293945,-0.07945927640865047
2019Q4,REGN,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.20257568359375,0.010526315789473684,-0.010526315789473684,371.1346435546875,484.2900695800781,0.30489049726428163
2019Q4,EVRG,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.18463134765625,0.010526315789473684,-0.010526315789473684,49.587364196777344,43.09046173095703,-0.13101931451808324
2019Q4,GE,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.1671142578125,0.010526315789473684,-0.010526315789473684,53.95301818847656,38.4240608215332,-0.28782370084830733
2019Q4,CZR,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.13702392578125,0.010526315789473684,-0.010526315789473684,59.09000015258789,14.399999618530272,-0.756303950222623
2019Q4,EQT,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,-0.1192626953125,0.010526315789473684,-0.010526315789473684,10.104841232299805,6.603810787200928,-0.3464706040019653
2019Q4,MHK,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.0986328125,0.010526315789473684,-0.010526315789473684,134.5500030517578,76.23999786376953,-0.4333705229687581
2019Q4,ABBV,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.10546875,0.010526315789473684,-0.010526315789473684,68.7439193725586,58.81842422485352,-0.14438360859109178
2019Q4,ON,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.10595703125,0.010526315789473684,-0.010526315789473684,24.450000762939453,12.4399995803833,-0.4912065770059417
2019Q4,BMY,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.112060546875,0.010526315789473684,-0.010526315789473684,48.82415771484375,43.35820007324219,-0.1119519085925732
2019Q4,DVA,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1123046875,0.010526315789473684,-0.010526315789473684,74.2300033569336,76.05999755859375,0.024653025985472032
2019Q4,HAS,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1136474609375,0.010526315789473684,-0.010526315789473684,82.08808898925781,56.19190979003906,-0.31546816984139525
2019Q4,HUBB,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1148681640625,0.010526315789473684,-0.010526315789473684,132.60324096679688,102.95169067382812,-0.22361105261668024
2019Q4,TPR,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.117431640625,0.010526315789473684,-0.010526315789473684,23.465782165527344,11.375523567199709,-0.5152293033764268
2019Q4,AMP,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.119873046875,0.010526315789473684,-0.010526315789473684,149.86245727539062,92.31080627441406,-0.384029810049213
2019Q4,WYNN,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1239013671875,0.010526315789473684,-0.010526315789473684,134.52020263671875,58.22372055053711,-0.5671748970838651
2019Q4,LDOS,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.124267578125,0.010526315789473684,-0.010526315789473684,89.78276062011719,84.45439147949219,-0.059347352474157455
2019Q4,XYL,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.12451171875,0.010526315789473684,-0.010526315789473684,72.97945404052734,60.39079284667969,-0.17249596286177826
2019Q4,STX,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.125,0.010526315789473684,-0.010526315789473684,48.00859451293945,39.86548614501953,-0.16961772054637347
2019Q4,BKR,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1259765625,0.010526315789473684,-0.010526315789473684,21.371042251586918,8.867809295654297,-0.5850548985276648
2019Q4,JBHT,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.126708984375,0.010526315789473684,-0.010526315789473684,109.69770050048828,87.13668823242188,-0.20566531627493856
2019Q4,NWSA,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.126953125,0.010526315789473684,-0.010526315789473684,13.11375331878662,8.495316505432129,-0.35218268188239965
2019Q4,CRWD,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.129150390625,0.010526315789473684,-0.010526315789473684,11.962499618530272,13.920000076293944,0.1636364071210874
2019Q4,URI,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.13037109375,0.010526315789473684,-0.010526315789473684,162.8954620361328,99.23007202148438,-0.3908358723984984
2019Q4,LRCX,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.130859375,0.010526315789473684,-0.010526315789473684,27.37638282775879,22.447778701782227,-0.1800312392248955
2019Q4,AES,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1314697265625,0.010526315789473684,-0.010526315789473684,15.56021785736084,10.752714157104492,-0.30896120763387214
2019Q4,IQV,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1318359375,0.010526315789473684,-0.010526315789473684,154.8699951171875,107.86000061035156,-0.30354488273383284
2019Q4,PPG,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.132080078125,0.010526315789473684,-0.010526315789473684,116.8718719482422,73.7716064453125,-0.36878219527464273
2019Q4,INTU,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1324462890625,0.010526315789473684,-0.010526315789473684,253.727294921875,219.58401489257807,-0.13456683893551924
2019Q4,NOC,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.133056640625,0.010526315789473684,-0.010526315789473684,312.8983764648437,272.9307861328125,-0.1277334538567727
2019Q4,BA,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1336669921875,0.010526315789473684,-0.010526315789473684,335.5535583496094,149.13999938964844,-0.555540402780467
2019Q4,CRL,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.135009765625,0.010526315789473684,-0.010526315789473684,151.33999633789062,126.20999908447266,-0.16604993961616898
2019Q4,SMCI,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.13525390625,0.010526315789473684,-0.010526315789473684,2.4200000762939453,2.128000020980835,-0.1206611760774352
2019Q4,MU,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1357421875,0.010526315789473684,-0.010526315789473684,54.022605895996094,41.01426315307617,-0.24079443275956525
2019Q4,STLD,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.135986328125,0.010526315789473684,-0.010526315789473684,30.221664428710938,20.189577102661133,-0.3319501925419833
2019Q4,WY,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.135986328125,0.010526315789473684,-0.010526315789473684,23.78802490234375,13.540193557739258,-0.43079790721064903
2019Q4,KHC,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.137939453125,0.010526315789473684,-0.010526315789473684,23.172021865844727,18.268617630004883,-0.21160882137209613
2019Q4,DUK,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1390380859375,0.010526315789473684,-0.010526315789473684,69.800048828125,63.23283004760742,-0.0940861631298946
2019Q4,PH,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.14013671875,0.010526315789473684,-0.010526315789473684,190.4508514404297,119.1745376586914,-0.37425043386604384
2019Q4,EXE,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1405029296875,0.010526315789473684,-0.010526315789473684,,,
2019Q4,HWM,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.14111328125,0.010526315789473684,-0.010526315789473684,23.81371307373047,12.137428283691406,-0.49031769022695915
2019Q4,CPB,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.141357421875,0.010526315789473684,-0.010526315789473684,38.26093292236328,36.22399520874024,-0.05323805662962444
2019Q4,HAL,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1416015625,0.010526315789473684,-0.010526315789473684,22.101152420043945,6.146731853485107,-0.7218818396134619
2019Q4,MAR,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1422119140625,0.010526315789473684,-0.010526315789473684,144.7076873779297,71.8658447265625,-0.5033723084878542
2019Q4,MGM,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.142578125,0.010526315789473684,-0.010526315789473684,33.2110595703125,11.788439750671388,-0.6450447560785106
2019Q4,AIZ,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.142822265625,0.010526315789473684,-0.010526315789473684,114.06160736083984,93.21354675292967,-0.18277894806406014
2019Q4,KMB,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.144287109375,0.010526315789473684,-0.010526315789473684,107.92315673828124,101.48542785644533,-0.05965104317183478
2019Q4,CSGP,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.145263671875,0.010526315789473684,-0.010526315789473684,60.18399810791016,58.72100067138672,-0.02430874455864973
2019Q4,FI,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1455078125,0.010526315789473684,-0.010526315789473684,,,
2019Q4,TSLA,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.14599609375,0.010526315789473684,-0.010526315789473684,27.947999954223636,34.93333435058594,0.24994040388591898
2019Q4,IVZ,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1461181640625,0.010526315789473684,-0.010526315789473684,13.667296409606934,6.940021514892578,-0.4922169457000771
2019Q4,SRE,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1461181640625,0.010526315789473684,-0.010526315789473684,60.649051666259766,46.27972412109375,-0.2369258405595145
2019Q4,TYL,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.146484375,0.010526315789473684,-0.010526315789473684,297.4100036621094,296.5599975585937,-0.0028580279514787144
2019Q4,EFX,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.14697265625,0.010526315789473684,-0.010526315789473684,132.3939666748047,113.70800018310548,-0.14113910898671822
2019Q4,MRNA,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1475830078125,0.010526315789473684,-0.010526315789473684,19.700000762939453,29.950000762939453,0.520304548377621
2019Q4,AWK,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1478271484375,0.010526315789473684,-0.010526315789473684,106.86542510986328,105.6454620361328,-0.011415881913877213
2019Q4,SLB,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.14794921875,0.010526315789473684,-0.010526315789473684,35.02139663696289,11.7532958984375,-0.6643967109514807
2019Q4,AMD,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1484375,0.010526315789473684,-0.010526315789473684,45.459999084472656,45.47999954223633,0.0004399572847879618
2019Q4,IT,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1484375,0.010526315789473684,-0.010526315789473684,153.47000122070312,99.56999969482422,-0.35120871243342233
2019Q4,LOW,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.149658203125,0.010526315789473684,-0.010526315789473684,106.18880462646484,76.7522964477539,-0.2772091491401405
2019Q4,EBAY,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.151123046875,0.010526315789473684,-0.010526315789473684,32.513145446777344,27.11484909057617,-0.16603426958606515
2019Q4,EOG,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.15185546875,0.010526315789473684,-0.010526315789473684,62.01546478271485,26.805179595947266,-0.5677662065443636
2019Q4,MOH,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.15283203125,0.010526315789473684,-0.010526315789473684,136.64999389648438,139.7100067138672,0.022393069550378897
2019Q4,BSX,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.153076171875,0.010526315789473684,-0.010526315789473684,45.220001220703125,32.630001068115234,-0.27841662566837344
2019Q4,EIX,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.153076171875,0.010526315789473684,-0.010526315789473684,54.66075897216797,40.84610748291016,-0.2527343518280073
2019Q4,T,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.153564453125,0.010526315789473684,-0.010526315789473684,18.639116287231445,14.15410327911377,-0.24062369368820846
2019Q4,LII,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.15380859375,0.010526315789473684,-0.010526315789473684,225.4654541015625,168.84359741210938,-0.2511331809792351
2019Q4,NRG,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.154296875,0.010526315789473684,-0.010526315789473684,33.21598815917969,22.77538299560547,-0.3143246894700261
2019Q4,TFC,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.15478515625,0.010526315789473684,-0.010526315789473684,41.71768569946289,23.083568572998047,-0.44667188061932106
2019Q4,PFG,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.155029296875,0.010526315789473684,-0.010526315789473684,42.78580474853516,24.769906997680664,-0.42107184513039453
2019Q4,ACGL,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1552734375,0.010526315789473684,-0.010526315789473684,40.00429916381836,27.06257057189941,-0.323508444402996
2019Q4,PWR,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1552734375,0.010526315789473684,-0.010526315789473684,40.64897155761719,31.290794372558597,-0.23021928542014902
2019Q4,DGX,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.155517578125,0.010526315789473684,-0.010526315789473684,93.8596420288086,70.61813354492188,-0.24761982873057564
2019Q4,GWW,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.15625,0.010526315789473684,-0.010526315789473684,312.6234436035156,231.1071319580078,-0.2607491962403523
2019Q4,BR,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.15673828125,0.010526315789473684,-0.010526315789473684,109.65145111083984,85.10545349121094,-0.2238547449300683
2019Q4,TGT,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1575927734375,0.010526315789473684,-0.010526315789473684,107.3741455078125,78.22493743896484,-0.27147324834102426
2019Q4,CSX,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.157958984375,0.010526315789473684,-0.010526315789473684,22.22388458251953,17.57206916809082,-0.20931603550927602
2019Q4,FRT,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.158447265625,0.010526315789473684,-0.010526315789473684,95.62580108642578,57.198856353759766,-0.40184703601004157
2019Q4,ATO,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.158935546875,0.010526315789473684,-0.010526315789473684,94.70140075683594,84.98570251464844,-0.10259297290791325
2019Q4,HST,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.158935546875,0.010526315789473684,-0.010526315789473684,14.276267051696776,8.695743560791016,-0.39089514581772256
2019Q4,BK,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1590576171875,0.010526315789473684,-0.010526315789473684,,,
2019Q4,GNRC,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.159423828125,0.010526315789473684,-0.010526315789473684,101.0199966430664,93.16999816894533,-0.07770737215382661
2019Q4,TMO,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.16015625,0.010526315789473684,-0.010526315789473684,322.3406066894531,278.88848876953125,-0.1348018742230146
2019Q4,VRSN,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.16064453125,0.010526315789473684,-0.010526315789473684,189.5543975830078,177.3988037109375,-0.06412720584204468
2019Q4,BIIB,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.160888671875,0.010526315789473684,-0.010526315789473684,301.5599975585937,316.3800048828125,0.049144473551533396
2019Q4,CHD,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.16162109375,0.010526315789473684,-0.010526315789473684,64.92756652832031,59.59097290039063,-0.0821930331487466
2019Q4,INVH,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.162353515625,0.010526315789473684,-0.010526315789473684,23.964614868164062,17.63336753845215,-0.26419149085190174
2019Q4,MMC,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.162841796875,0.010526315789473684,-0.010526315789473684,,,
2019Q4,PKG,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.162841796875,0.010526315789473684,-0.010526315789473684,93.11165618896484,72.19038391113281,-0.22469015302846174
2019Q4,CVS,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1629638671875,0.010526315789473684,-0.010526315789473684,60.27837753295898,48.40617752075195,-0.1969561971988305
2019Q4,SCHW,short,2019-12-23,2020-03-31,2019-12-23,2020-03-31,0.1636962890625,0.010526315789473684,-0.010526315789473684,44.50091171264648,30.83097648620605,-0.3071832621028221
2020Q1,ES,long,2020-03-31,2020-06-29,2020-03-31,2020-06-29,0.257568359375,0.010526315789473684,0.010526315789473684,61.86660385131836,66.19803619384766,0.07001244731226652
2020Q1,MLM,long,2020-03-31,2020-06-29,2020-03-31,2020-06-29,0.257568359375,0.010526315789473684,0.010526315789473684,181.52757263183597,198.64805603027344,0.0943134045711076
2020Q1,SYY,long,2020-03-31,2020-06-29,2020-03-31,2020-06-29,0.2578125,0.010526315789473684,0.010526315789473684,38.25327301025391,46.11790084838867,0.20559359289404133
2020Q1,ABT,long,2020-03-31,2020-06-29,2020-03-31,2020-06-29,0.258544921875,0.010526315789473684,0.010526315789473684,69.97736358642578,79.26643371582031,0.13274392822647618
2020Q1,ALGN,long,2020-03-31,2020-06-29,2020-03-31,2020-06-29,0.2587890625,0.010526315789473684,0.010526315789473684,173.9499969482422,266.4800109863281,0.5319345539604563
